Missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Pierce	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
circleofbladesfury	2035	1	25	1	20																												15		1						15		1																		81	81	255	0	0	1	null	1024	16	16								1									2					1				1				1			1																																											1											circleofbladesbolt							circleofbladesbolt				0
circleofbladesbolt	2036	1		1																																																	60	60			5		3		255	255	255	0	0	1	BoneSpirit	1024	8	16					3	1		1									1					1				1				1			1			Circle of Blades	4		8																																				10	64																						0
circleofbladesnovadebuffsp	2037	1	4	1	5																												4								4																				255	64	64	0	0	1	null	1024	17	16																	1					1											1																																											1											circleofbladesnovadebuff							circleofbladesnovadebuff				0
circleofbladesnovadebuff	2038	20	30	16	29				24		3										24		3										64								64												30	30			15				255	64	64	0	0	1	null	1024	17	16					3	1											1					1											1																																											1											circleofbladesfurydebuff							circleofbladesfurydebuff				0
circleofbladesfurydebuff	2039	1	25	1	20																												15		1						15		1																		81	81	255	0	0	1	null	1024	16	16								1									2					1				1				1			1																																											1											circleofbladesboltdebuff							circleofbladesboltdebuff				0
circleofbladesboltdebuff	2040	1		1	21																																																60	60			5		3		255	255	255	0	0	1	BoneSpirit	1024	8	16					3	1		1									1					1				1				1			1																																											64																						0
lichkingvalkyriebuff	2041	1		1	16																																																60	60			5		3		255	255	255	0	0	1	BoneSpirit	1024	8	16					3		1	1									2					1				1				1			1																																											64																						0
strafearrowmon	2042	1		1																																																	40	40			30				255	255	255	1	0	0	Arrow	1024	1	16					3	1		1		1							1				1					1		1	1	1				1		Strafe Monster	4																																						10	32			amazon_multi_arrow_1																			0
plasmaswarm	2043	19		15					4		16										4		16																																		13				81	81	255	0	0	1	null	1024	16	16								1									1					1	1			1				1			1																																											1								plasmaswarmfuryone							plasmaswarmfuryone							0
plasmaswarmfuryone	2044	1	25	1	20																												15		0						15		0										20	20			15				81	81	255	1	1	1	null	1024	16	16					3	1		1									1					1				1				1			1	1		Plasma Swarm	4																				cold																		64	1			sorceress_chargedbolt_1								plasmaswarmfurytwo							plasmaswarmfurytwo				0
plasmaswarmfurytwo	2045	1	25	1	20																												15		0						15		0										20	20			15				81	81	255	1	1	1	null	1024	16	16					3	1		1									1					1				1				1			1	1		Plasma Swarm	4																				cold																		64	1			sorceress_chargedbolt_1								plasmaswarmbolt							plasmaswarmbolt				0
plasmaswarmbolt	2046	1		1																																																	20	20			15				81	81	255	0	0	1	null	1024	16	16					3			1									1					1				1				1			1	1		Plasma Swarm	4																				cold																		64	1			sorceress_chargedbolt_1																			0
apocalypse	2047	19	30	15	29				25												25												64								64																24				0	0	0	0	0	1	expansion\volcano_rock	1024	15	16																						1				1							1																																											1								apocalypsefire			apocalypsespawner				apocalypsefire			apocalypsespawner				0
apocalypsespawner	2048	19	30	15	29				1												1												64								64																1				0	0	0	0	0	1	expansion\volcano_rock	1024	15	16																						1				1							1																																											1								apocalypselightning			apocalypsecold				apocalypselightning			apocalypsecold				0
apocalypselightning	2049	50		28					1	damage freq (0 = look at skill)	27	radius (0 = look at skill)	1	start frame	50	end frame	30	lob			1	damage freq (0 = look at skill)	27	radius (0 = look at skill)	1	start frame	50	end frame	30	lob																											51				0	0	0	0	0	1	null	1024	30	16		1	17	18					1		1						3	1	25									1				1																																												1								apocalypselightningspawner							apocalypselightningspawner							0
apocalypselightningspawner	2050	1	55	1	51																																																100	100			10				0	0	0	0	0	1	null	1024	15	16																						1	1			1							1																																											1											apocalypselightningcenter							apocalypselightningcenter				0
apocalypselightningcenter	2051	9	18	1	14																6	frames	45	fallrate	0	sliderate							3	range (0 = skill)	64	flames increment					1	# submissile1	3	# submissile3	15	# submissile4											1		4		255	64	64	0	0	1	null	1024	17	16								1			1						1					1						1					1																																											1											apocalypselightningexp				apocalypselightningexp							0
apocalypselightningexp	2052	1	19	1	1																												6	radius																							5				255	255	255	0	0	1	LightningBolt	1024	5	16						1		1		1							1					1						1	1	1			1				5	2	8																		ltng	30	30	30	40	40	40	50	50	50	60	60	60	(100+skill('Apocalypse'.clc3))*(100+skill('Royal Strike Lightning'.pst1))/100-100					64	64				sorceress_cast_lightning														ancientscallexpvis	ancientscallexpvis			0
apocalypsefire	2053	50		28					2	damage freq (0 = look at skill)	26	radius (0 = look at skill)	1	start frame	50	end frame	30	lob			2	damage freq (0 = look at skill)	26	radius (0 = look at skill)	1	start frame	50	end frame	30	lob																											51				0	0	0	0	0	1	null	1024	30	16		1	17	18					1		1						3	1	25									1				1																																												1								apocalypsefirespawner							apocalypsefirespawner							0
apocalypsefirespawner	2054	1	55	1	51																																																100	100			10				0	0	0	0	0	1	null	1024	15	16																						1	1			1							1																																											1											apocalypsefiremeteorcenter							apocalypsefiremeteorcenter				0
apocalypsefiremeteorcenter	2055	9	18	1	14																59	Missile Frames (Min=1)	25	Missile Fall Rate (Used with Frames to determine Height) (Min=1)	15	Missile Slide Rate (Used with Frames to determine Offset) (Min=1)							8	"Explosion Radius (If 0, then use Skill aurarangecalc)"	64	Increment for # of HitSubMissile1 created (Higher value means less Missiles created) (Min=1)					1	# of CltHitSubMissile1 created	3	# of CltHitSubMissile3 created	15	# of CltHitSubMissile4 created											60		4		255	64	64	0	0	1	MeteorTargetIndicator	1024	17	16								1			1						1					1								1			1			Apocalypse	5	2																																					32	1			sorceress_meteor		sorceress_meteor_impact						apocalypsefirevolcano				meteormonuber	meteortail		apocalypsefirevolcano				0
apocalypsefirevolcano	2056	50		28					2	damage freq (0 = look at skill)	12	radius (0 = look at skill)	1	start frame	10	end frame	45	lob			2	damage freq (0 = look at skill)	12	radius (0 = look at skill)	1	start frame	10	end frame	45	lob																											11				0	0	0	0	0	1	null	1024	30	16		1	17	18					1		1						1	1	25									1				1																																												1								apocalypsefirevolcanospawner							apocalypsefirevolcanospawner							0
apocalypsefirevolcanospawner	2057	1	55	1	51																																																18	18			20				0	0	0	0	0	1	expansion\volcano_rock	1024	15	16																						1	1			1							1																																											1											apocalypsefirevolcanoexp							volcano small dru				0
apocalypsefirevolcanoexp	2058	1		1	1																												4	radius																											0	0	0	0	0	0	Expansion\rock_lava_pool	1024	18	16					3			1									1											1	1	1						Apocalypse	5	2																																					32	1			andariel_fire_loop																			0
apocalypsecold	2059	50		28					1	damage freq (0 = look at skill)	25	radius (0 = look at skill)	1	start frame	50	end frame	30	lob			1	damage freq (0 = look at skill)	25	radius (0 = look at skill)	1	start frame	50	end frame	30	lob																											51				0	0	0	0	0	1	null	1024	30	16		1	17	18					1		1						3																1																																											1								apocalypsecoldmeteorspawner							apocalypsecoldmeteorspawner							0
apocalypsecoldmeteorspawner	2060	1	55	1	51																																																100	100			10				0	0	0	0	0	1	null	1024	15	16																						1	1			1							1																																											1											apocalypsecoldmeteorcenter							apocalypsecoldmeteorcenter				0
apocalypsecoldmeteorcenter	2061	9	18	1	4																25	Missile Frames (Min=1)	25	Missile Fall Rate (Used with Frames to determine Height) (Min=1)	15	Missile Slide Rate (Used with Frames to determine Offset) (Min=1)							1								1	# submissile1															24				255	64	64	0	0	1	null	1024	17	16					3					1							1					1											1																																											1			sorceress_glacialspike_1	sorceress_iceblast_impact_1				apocalypsecoldmeteorexp			apocalypsecoldmeteorexp				frostjavmeteorvisual			freezingarrowexp1				0
apocalypsecoldmeteorexp	2062	1	14	1	13																												6	damage radius (0 = skill)	200	freeze length (0 = skill)																							5		81	81	255	1	0	1	GlacialSpike	1024	6	16					3	1		1		1							1											1	1	1			1				5	2	8																		cold	30	30	30	40	40	40	50	50	50	60	60	60	(100+skill('Apocalypse'.clc2))*(100+skill('Royal Strike Ice'.pst1))/100-100					48	16			sorceress_glacialspike_1	sorceress_iceblast_impact_1																		0
leapknockback	2063	19		15					1		1										1		1																														15	40	3		15				0	0	0	0	0	0	null	1024	2	16					3			1									1													1		100					4		8																																					1								leapknockbackfury							leapknockbackfury							0
leapknockbackfury	2064	1	25	1	20																												5		1						5		1																		0	0	0	0	0	0	null	1024	2	16					3			1									3					1								1							4		8																																					1											leapknockbackbolt							leapknockbackbolt				0
leapknockbackbolt	2065	1		1	21																																																40	40			2				0	0	0	0	0	0	null	1024	2	16					3			1									3													1							4		8																																					1																						0
stun	2066	50		28	5				0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	0	start frame	5	end frame	30	lob			0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	0	start frame	5	end frame	30	lob			1																								8				0	0	0	0	0	1	null	1024	30	16		1	17	18					1		1							1	25									1				1																																												1								stunsingletargetspawner			stunaoe				stunsingletargetspawner							0
